Mes_Referencia;Arquivo_Origem;Quota_Codigo;Quota_Nome;Tipo_Linha;Data;Parcela;Valor_Original;Tipo;Valor_Num
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;17.06.2022;TOTAL NA DATA;59_97C;C;59.97
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;DETALHE;20.06.2022;SIMPLES NACION.;2.081_66C;C;2081.66
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;20.06.2022;TOTAL NA DATA;2.081_66C;C;2081.66
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;DETALHE;21.06.2022;SIMPLES NACION.;413_09C;C;413.09
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;21.06.2022;TOTAL NA DATA;413_09C;C;413.09
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;DETALHE;22.06.2022;SIMPLES NACION.;14.752_08C;C;14752.08
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;22.06.2022;TOTAL NA DATA;14.752_08C;C;14752.08
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;DETALHE;23.06.2022;SIMPLES NACION.;67_98C;C;67.98
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;23.06.2022;TOTAL NA DATA;67_98C;C;67.98
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;DETALHE;24.06.2022;SIMPLES NACION.;59_08C;C;59.08
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;24.06.2022;TOTAL NA DATA;59_08C;C;59.08
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;DETALHE;27.06.2022;SIMPLES NACION.;21_29C;C;21.29
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;27.06.2022;TOTAL NA DATA;21_29C;C;21.29
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;DETALHE;28.06.2022;SIMPLES NACION.;238_63C;C;238.63
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;28.06.2022;TOTAL NA DATA;238_63C;C;238.63
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;DETALHE;29.06.2022;SIMPLES NACION.;3.124_64C;C;3124.64
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;29.06.2022;TOTAL NA DATA;3.124_64C;C;3124.64
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;DETALHE;30.06.2022;SIMPLES NACION.;15_42C;C;15.42
2022-06;demonstrativoDAF (24).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;30.06.2022;TOTAL NA DATA;15_42C;C;15.42
2022-07;demonstrativoDAF (41).csv;;;TOTAL_PERIODO;;DEBITO BENEF.;1.318.841_74D;D;-1318841.74
2022-07;demonstrativoDAF (41).csv;;;TOTAL_PERIODO;;CREDITO BENEF.;3.753.889_50C;C;3753889.5
2022-07;demonstrativoDAF (41).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;44_69D;D;-44.69
2022-07;demonstrativoDAF (41).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_PARCELA;;LC 176/2020;4.469_49C;C;4469.49
2022-07;demonstrativoDAF (41).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;44_69D;D;-44.69
2022-07;demonstrativoDAF (41).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;4.469_49C;C;4469.49
2022-07;demonstrativoDAF (41).csv;ADO;LC 176/2020 (ADO25);DETALHE;29.07.2022;RETENCAO PASEP;44_69D;D;-44.69
2022-07;demonstrativoDAF (41).csv;ADO;LC 176/2020 (ADO25);DETALHE;29.07.2022;LC 176/2020;4.469_49C;C;4469.49
2022-07;demonstrativoDAF (41).csv;ADO;LC 176/2020 (ADO25);TOTAL_NA_DATA;29.07.2022;TOTAL NA DATA;4.424_80C;C;4424.8
2022-07;demonstrativoDAF (41).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;76_35D;D;-76.35
2022-07;demonstrativoDAF (41).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;TOTAL_QUOTA_PARCELA;;CFH-REC.HIDRICO;7.635_46C;C;7635.46
2022-07;demonstrativoDAF (41).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;76_35D;D;-76.35
2022-07;demonstrativoDAF (41).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;7.635_46C;C;7635.46
2022-07;demonstrativoDAF (41).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;DETALHE;29.07.2022;RETENCAO PASEP;76_35D;D;-76.35
2022-07;demonstrativoDAF (41).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;DETALHE;29.07.2022;CFH-REC.HIDRICO;7.635_46C;C;7635.46
2022-07;demonstrativoDAF (41).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;TOTAL_NA_DATA;29.07.2022;TOTAL NA DATA;7.559_11C;C;7559.11
2022-07;demonstrativoDAF (41).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;TOTAL_QUOTA_PARCELA;;PASEP MUNICIPIO;40_45D;D;-40.45
2022-07;demonstrativoDAF (41).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;TOTAL_QUOTA_PARCELA;;COTA-MUNICIPIO;4.045_13C;C;4045.13
2022-07;demonstrativoDAF (41).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;40_45D;D;-40.45
2022-07;demonstrativoDAF (41).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;4.045_13C;C;4045.13
2022-07;demonstrativoDAF (41).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;DETALHE;08.07.2022;PASEP MUNICIPIO;40_45D;D;-40.45
2022-07;demonstrativoDAF (41).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;DETALHE;08.07.2022;COTA-MUNICIPIO;4.045_13C;C;4045.13
2022-07;demonstrativoDAF (41).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;TOTAL_NA_DATA;08.07.2022;TOTAL NA DATA;4.004_68C;C;4004.68
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ITR;316_92C;C;316.92
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM IPVA;18.290_46C;C;18290.46
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ITCMD;9.979_82C;C;9979.82
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM IPI-EXP;4.012_67C;C;4012.67
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ICMS EST;286.511_87C;C;286511.87
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ICMS-EST;85.776_62C;C;85776.62
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM FPE;34.328_26C;C;34328.26
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM FPM;84.256_77C;C;84256.77
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;0_00D;D;-0.0
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;523.473_39C;C;523473.39
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;05.07.2022;ORIGEM ICMS-EST;6.003_67C;C;6003.67
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;05.07.2022;TOTAL NA DATA;6.003_67C;C;6003.67
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;06.07.2022;ORIGEM IPVA;4.657_08C;C;4657.08
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;06.07.2022;ORIGEM ITCMD;2.854_07C;C;2854.07
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;06.07.2022;ORIGEM ICMS EST;21.458_07C;C;21458.07
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;06.07.2022;TOTAL NA DATA;28.969_22C;C;28969.22
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;08.07.2022;ORIGEM ITR;199_13C;C;199.13
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;08.07.2022;ORIGEM IPI-EXP;2.558_51C;C;2558.51
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;08.07.2022;ORIGEM FPE;19.972_64C;C;19972.64
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;08.07.2022;ORIGEM FPM;48.950_35C;C;48950.35
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;08.07.2022;TOTAL NA DATA;71.680_63C;C;71680.63
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;12.07.2022;ORIGEM ICMS-EST;10.932_66C;C;10932.66
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;12.07.2022;TOTAL NA DATA;10.932_66C;C;10932.66
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;13.07.2022;ORIGEM IPVA;5.135_80C;C;5135.8
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;13.07.2022;ORIGEM ITCMD;2.692_42C;C;2692.42
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;13.07.2022;ORIGEM ICMS EST;65.707_74C;C;65707.74
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;13.07.2022;TOTAL NA DATA;73.535_96C;C;73535.96
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;19.07.2022;ORIGEM ICMS-EST;51.777_38C;C;51777.38
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;19.07.2022;TOTAL NA DATA;51.777_38C;C;51777.38
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;20.07.2022;ORIGEM ITR;50_60C;C;50.6
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;20.07.2022;ORIGEM IPVA;4.349_67C;C;4349.67
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;20.07.2022;ORIGEM ITCMD;1.786_02C;C;1786.02
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;20.07.2022;ORIGEM IPI-EXP;944_08C;C;944.08
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;20.07.2022;ORIGEM ICMS EST;147.447_27C;C;147447.27
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;20.07.2022;ORIGEM FPE;3.432_76C;C;3432.76
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;20.07.2022;ORIGEM FPM;8.447_98C;C;8447.98
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;20.07.2022;TOTAL NA DATA;166.458_38C;C;166458.38
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;26.07.2022;ORIGEM ICMS-EST;17.062_91C;C;17062.91
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;26.07.2022;TOTAL NA DATA;17.062_91C;C;17062.91
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;27.07.2022;ORIGEM IPVA;3.681_05C;C;3681.05
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;27.07.2022;ORIGEM ITCMD;2.320_23C;C;2320.23
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;27.07.2022;ORIGEM ICMS EST;49.433_32C;C;49433.32
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;27.07.2022;TOTAL NA DATA;55.434_60C;C;55434.6
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;28.07.2022;ORIGEM IPVA;466_86C;C;466.86
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;28.07.2022;ORIGEM ITCMD;327_08C;C;327.08
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;28.07.2022;ORIGEM ICMS EST;2.465_47C;C;2465.47
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;28.07.2022;TOTAL NA DATA;3.259_41C;C;3259.41
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;29.07.2022;ORIGEM ITR;67_19C;C;67.19
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;29.07.2022;ORIGEM IPI-EXP;510_08C;C;510.08
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;29.07.2022;ORIGEM FPE;10.922_86C;C;10922.86
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;29.07.2022;ORIGEM FPM;26.858_44C;C;26858.44
2022-07;demonstrativoDAF (41).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;29.07.2022;TOTAL NA DATA;38.358_57C;C;38358.57
2022-07;demonstrativoDAF (41).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_PARCELA;;COTA-PARTE;42.812_97C;C;42812.97
2022-07;demonstrativoDAF (41).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;428_12D;D;-428.12
2022-07;demonstrativoDAF (41).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;428_12D;D;-428.12
2022-07;demonstrativoDAF (41).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;42.812_97C;C;42812.97
2022-07;demonstrativoDAF (41).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;25.07.2022;COTA-PARTE;29.823_18C;C;29823.18
2022-07;demonstrativoDAF (41).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;25.07.2022;RETENCAO PASEP;298_23D;D;-298.23
2022-07;demonstrativoDAF (41).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_NA_DATA;25.07.2022;TOTAL NA DATA;29.524_95C;C;29524.95
2022-07;demonstrativoDAF (41).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;29.07.2022;COTA-PARTE;12.989_79C;C;12989.79
2022-07;demonstrativoDAF (41).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;29.07.2022;RETENCAO PASEP;129_89D;D;-129.89
2022-07;demonstrativoDAF (41).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_NA_DATA;29.07.2022;TOTAL NA DATA;12.859_90C;C;12859.9
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;PARCELA DE IPI;215.136_89C;C;215136.89
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;PARCELA DE IR;2.017.401_12C;C;2017401.12
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;22.325_35D;D;-22325.35
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RFB-PREV-OB COR;404.273_15D;D;-404273.15
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RFB-PREV-OB DEV;76.205_49D;D;-76205.49
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RFB-PREV-PARC60;103.956_52D;D;-103956.52
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;DEDUCAO SAUDE;213.385_32D;D;-213385.32
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;DEDUCAO FUNDEB;284.513_76D;D;-284513.76
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;1.104.659_59D;D;-1104659.59
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;2.232.538_01C;C;2232538.01
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;07.07.2022;PARCELA DE IPI;81.705_72C;C;81705.72
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;07.07.2022;PARCELA DE IR;728.263_32C;C;728263.32
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;07.07.2022;RETENCAO PASEP;8.099_68D;D;-8099.68
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_NA_DATA;07.07.2022;TOTAL NA DATA;801.869_36C;C;801869.36
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;08.07.2022;PARCELA DE IPI;85.076_69C;C;85076.69
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;08.07.2022;PARCELA DE IR;741.388_04C;C;741388.04
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;08.07.2022;RETENCAO PASEP;8.264_64D;D;-8264.64
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;08.07.2022;RFB-PREV-OB COR;404.273_15D;D;-404273.15
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;08.07.2022;RFB-PREV-OB DEV;76.205_49D;D;-76205.49
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;08.07.2022;RFB-PREV-PARC60;48.458_82D;D;-48458.82
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;08.07.2022;DEDUCAO SAUDE;123.969_70D;D;-123969.7
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;08.07.2022;DEDUCAO FUNDEB;165.292_93D;D;-165292.93
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_NA_DATA;08.07.2022;TOTAL NA DATA;0_00C;C;0.0
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;20.07.2022;PARCELA DE IPI;31.393_00C;C;31393.0
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;20.07.2022;PARCELA DE IR;111.240_57C;C;111240.57
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;20.07.2022;RETENCAO PASEP;1.426_33D;D;-1426.33
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;20.07.2022;RFB-PREV-PARC60;55.497_70D;D;-55497.7
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;20.07.2022;DEDUCAO SAUDE;21.395_03D;D;-21395.03
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;20.07.2022;DEDUCAO FUNDEB;28.526_71D;D;-28526.71
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_NA_DATA;20.07.2022;TOTAL NA DATA;35.787_80C;C;35787.8
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;29.07.2022;PARCELA DE IPI;16.961_48C;C;16961.48
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;29.07.2022;PARCELA DE IR;436.509_19C;C;436509.19
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;29.07.2022;RETENCAO PASEP;4.534_70D;D;-4534.7
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;29.07.2022;DEDUCAO SAUDE;68.020_59D;D;-68020.59
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;29.07.2022;DEDUCAO FUNDEB;90.694_12D;D;-90694.12
2022-07;demonstrativoDAF (41).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_NA_DATA;29.07.2022;TOTAL NA DATA;290.221_26C;C;290221.26
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_PARCELA;;ORIGEM FPM;213.385_32C;C;213385.32
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_PARCELA;;REF.ICMS ESTADO;90.928_36C;C;90928.36
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_PARCELA;;ORIGEM ITR;154_83C;C;154.83
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_PARCELA;;ORIGEM IPM;1.052_77C;C;1052.77
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;0_00D;D;-0.0
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;305.521_28C;C;305521.28
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;DETALHE;05.07.2022;REF.ICMS ESTADO;6.364_25C;C;6364.25
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;TOTAL_NA_DATA;05.07.2022;TOTAL NA DATA;6.364_25C;C;6364.25
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;DETALHE;08.07.2022;ORIGEM FPM;123.969_70C;C;123969.7
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;DETALHE;08.07.2022;ORIGEM ITR;124_46C;C;124.46
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;DETALHE;08.07.2022;ORIGEM IPM;671_26C;C;671.26
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;TOTAL_NA_DATA;08.07.2022;TOTAL NA DATA;124.765_42C;C;124765.42
2022-07;demonstrativoDAF (41).csv;FUS;FUNDO SAUDE;DETALHE;12.07.2022;REF.ICMS ESTADO;11.589_27C;C;11589.27
